"","ES_ID","X","StudyID","y_CER","include_meta","He07_scale_re","He09_AQreceived","He11_funding","He12_COI","He05_Country_re","He05_Country_nonus","He16_published","He_asgn_type","Sa07_males","Sa21_scl_set","Sa22_scl_type","Sa08_SES_re","Sa_perc_nonwt","Sa_age_re","Sa24_be_dif_re","Cn02_condit","Cn03_name","Cn03_name_re","Cn05_lng_wks","Cn06_fidel","Cn08_univ_tert","Cn09_focus","Cn04_who_impl_re","Cn_devl_impl","Cn_Curr_group","Cn_Target_group","Cn_SclPlcy_group","Cn_PsyEd_group","Cn_SklRle_group","Cn_Train_group","Cn_Inter_group","Cn12_co_type","Cn13_co_same_scl","Cn14_co_contam","Co02_macro.1","Co03b_micro.1","Co03a_prp_vic.1","Co05_who.1","Co06_direction.1","Co07_nu_itms.1","Co10_coeff_val.1","Co12_att_beh.1","Co13_timeframe.1","z_pofo_weeks","z_post_or_follow","z_pre_int_eSS","z_pre_co_eSS","z_pofo_int_eSS","z_pofo_co_eSS","z_pofo_co_SS","z_pofo_int_SS","vi","yi_flp","yi_type","He17_attrition","He18_ba_eqv","He19_confound","He20_reliability","He21_any_other_issues","He22_WWC_rating"
"333",327036,386,7563,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","non_cls",0.477,"02  Urban","03  Mixture",4,0,10.06,"test-diff-found","01  Intervention","ViSC","Named Program",13,"meas-high","01  Universal","no-cyber-target","PI","Oth-combo",0,0,1,1,0,1,0,"01  Business as usual or no intervention","02 No","02 No","C00  Relational Aggression","C01  Relational aggression","02 Victimization","01  Self-report",NA,"2-10",0.88,"02 Behavior","-99 Not reported",20,"02  Follow-up",87,90,75,83,182,166,0.0284514486116046,-0.0990062521989661,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"334",327038,208,7563,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","non_cls",0.477,"02  Urban","03  Mixture",4,0,10.06,"test-diff-found","01  Intervention","ViSC","Named Program",20,"meas-high","01  Universal","no-cyber-target","teacher-or-staff","Oth-combo",1,0,1,0,1,1,1,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B01  Aggression","01 Perpetration","01  Self-report",NA,"2-10",0.78,"02 Behavior","-99 Not reported",0,"01  Posttest",102,96,101,75,157,210,0.0175764687155571,-0.0577043480217664,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"335",327040,232,7563,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","non_cls",0.477,"02  Urban","03  Mixture",4,0,10.06,"test-diff-found","01  Intervention","ViSC","Named Program",13,"meas-high","01  Universal","no-cyber-target","PI","Oth-combo",0,0,1,1,0,1,0,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B01  Aggression","01 Perpetration","01  Self-report",NA,"2-10",0.78,"02 Behavior","-99 Not reported",0,"01  Posttest",92,96,85,75,157,177,0.0225737317054237,-0.0179159865103679,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"336",327042,234,7563,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","non_cls",0.477,"04  Mixture","02  Private",4,0,10.06,"test-diff-found","01  Intervention","ViSC","Named Program",20,"meas-high","01  Universal","no-cyber-target","teacher-or-staff","Oth-combo",1,0,1,0,1,1,1,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B01  Aggression","01 Perpetration","01  Self-report",NA,"2-10",0.78,"02 Behavior","-99 Not reported",20,"02  Follow-up",102,96,90,88,182,187,0.0223421331637425,-0.0903847381910843,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"337",327044,228,7563,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","non_cls",0.477,"02  Urban","03  Mixture",4,0,10.06,"test-diff-found","01  Intervention","ViSC","Named Program",13,"meas-high","01  Universal","no-cyber-target","PI","Oth-combo",0,0,1,1,0,1,0,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B01  Aggression","01 Perpetration","01  Self-report",NA,"2-10",0.78,"02 Behavior","-99 Not reported",20,"02  Follow-up",92,96,80,88,182,166,0.0267030293960119,-0.0478468554933274,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"338",327045,252,7563,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","non_cls",0.477,"02  Urban","03  Mixture",4,0,10.06,"test-diff-found","01  Intervention","ViSC","Named Program",20,"meas-high","01  Universal","no-cyber-target","teacher-or-staff","Oth-combo",1,0,1,0,1,1,1,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B01  Aggression","02 Victimization","01  Self-report",NA,"2-10",0.78,"02 Behavior","-99 Not reported",0,"01  Posttest",96,90,95,71,157,210,0.0185007498781992,0.107035821290332,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"339",327047,237,7563,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","non_cls",0.477,"02  Urban","03  Mixture",4,0,10.06,"test-diff-found","01  Intervention","ViSC","Named Program",13,"meas-high","01  Universal","no-cyber-target","PI","Oth-combo",0,0,1,1,0,1,0,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B01  Aggression","02 Victimization","01  Self-report",NA,"2-10",0.78,"02 Behavior","-99 Not reported",0,"01  Posttest",87,90,80,71,157,177,0.0236817449022056,0.0815083745177369,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"340",327048,238,7563,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","non_cls",0.477,"02  Urban","03  Mixture",4,0,10.06,"test-diff-found","01  Intervention","ViSC","Named Program",20,"meas-high","01  Universal","no-cyber-target","teacher-or-staff","Oth-combo",1,0,1,0,1,1,1,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B01  Aggression","02 Victimization","01  Self-report",NA,"2-10",0.78,"02 Behavior","-99 Not reported",20,"02  Follow-up",96,90,85,83,182,187,0.023397092755739,0.0242404793189344,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"341",327050,240,7563,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","non_cls",0.477,"02  Urban","03  Mixture",4,0,10.06,"test-diff-found","01  Intervention","ViSC","Named Program",13,"meas-high","01  Universal","no-cyber-target","PI","Oth-combo",0,0,1,1,0,1,0,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B01  Aggression","02 Victimization","01  Self-report",NA,"2-10",0.78,"02 Behavior","-99 Not reported",20,"02  Follow-up",87,90,75,83,182,166,0.0282866550783404,-0.0715944968509308,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"342",327054,271,2324,"02  Intervention versus Comparison","Include in meta","local","receive-aq","01 Yes","No","Oth_Eur","Non-US","Yes","non_scl",0.203,"04  Mixture","03  Mixture",3,0.096,15.975,"did-not-test","01  Intervention","NoTrap!","Named Program",26,"no-meas","01  Universal","target-cyber","PI","PI-dev-imp",1,0,0,1,1,0,1,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B03  Bullying","01 Perpetration","01  Self-report",NA,"10-plus",0.75,"02 Behavior","03 - 60 days or 2 months",28,"01  Posttest",196,122,201,125,144,231,0.00925670214381837,-0.322269340388027,"dnd_mn","qed","above-25","no-confound","relib-met","no","DNMS"
"343",327055,325,2324,"02  Intervention versus Comparison","Include in meta","local","receive-aq","01 Yes","No","Oth_Eur","Non-US","Yes","non_scl",0.203,"04  Mixture","03  Mixture",3,0.096,15.975,"did-not-test","01  Intervention","NoTrap!","Named Program",26,"no-meas","01  Universal","target-cyber","PI","PI-dev-imp",1,0,0,1,1,0,1,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B03  Bullying","02 Victimization","01  Self-report",NA,"10-plus",0.74,"02 Behavior","03 - 60 days or 2 months",28,"01  Posttest",208,129,200,124,144,231,0.0103146909339877,-0.37801661564391,"dnd_mn","qed","above-25","no-confound","relib-met","no","DNMS"
"344",327056,52,2324,"02  Intervention versus Comparison","Include in meta","local","receive-aq","01 Yes","No","Oth_Eur","Non-US","Yes","non_scl",0.203,"04  Mixture","03  Mixture",3,0.096,15.975,"did-not-test","01  Intervention","NoTrap!","Named Program",26,"no-meas","01  Universal","target-cyber","PI","PI-dev-imp",1,0,0,1,1,0,1,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"10-plus",0.75,"02 Behavior","03 - 60 days or 2 months",28,"01  Posttest",201,125,196,122,144,231,0.0126637136033428,-0.387638690294362,"dnd_mn","qed","above-25","no-confound","relib-met","no","DNMS"
"345",327057,105,2324,"02  Intervention versus Comparison","Include in meta","local","receive-aq","01 Yes","No","Oth_Eur","Non-US","Yes","non_scl",0.203,"04  Mixture","03  Mixture",3,0.096,15.975,"did-not-test","01  Intervention","NoTrap!","Named Program",26,"no-meas","01  Universal","target-cyber","PI","PI-dev-imp",1,0,0,1,1,0,1,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","02 Victimization","01  Self-report",NA,"10-plus",0.87,"02 Behavior","03 - 60 days or 2 months",28,"01  Posttest",206,128,207,129,144,231,0.012258095799509,-0.478807903730894,"dnd_mn","qed","above-25","no-confound","relib-met","no","DNMS"
"346",327062,32,4705,"02  Intervention versus Comparison","Include in meta","local","receive-aq","01 Yes","No","Oth_Eur","Non-US","Yes","ran_ind",0.503,"02  Urban","03  Mixture",1,0,13.5,"did-not-test","01  Intervention","Tabby Project","Named Program",0.14,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,1,1,0,0,1,"01  Business as usual or no intervention","01 Yes","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"2-10",0.68,"02 Behavior","04 - 6 months",24,"01  Posttest",123,140,123,140,140,123,0.0245164762346265,0.0652219473833967,"dnd_mn","ha-una-rct","below-05","no-confound","relib-met","no","MSWR"
"347",327063,29,4705,"02  Intervention versus Comparison","Include in meta","local","receive-aq","01 Yes","No","Oth_Eur","Non-US","Yes","ran_ind",0.503,"02  Urban","03  Mixture",1,0,13.5,"did-not-test","01  Intervention","Tabby Project","Named Program",0.14,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,1,1,0,0,1,"01  Business as usual or no intervention","01 Yes","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"2-10",0.68,"02 Behavior","03 - 60 days or 2 months",24,"01  Posttest",123,140,123,140,140,123,0.0244861420676199,0.00204789204280531,"dnd_mn","ha-una-rct","below-05","no-confound","relib-met","no","MSWR"
"348",327083,60,7899,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","ran_scl",0.43,"02  Urban","01  Public",4,0,12.63,"test-no-diff","01  Intervention","PREDMA","Named Program",12,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",1,0,0,0,1,0,0,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"2-10",0.68,"02 Behavior","06 - Lifetime (""ever"")",0,"01  Posttest",68,71,67,70,76,72,0.0317146113403684,-0.661844190613295,"dnd_mn","ha-una-rct","above-05-controls","no-confound","relib-met","no","MSWR"
"349",327084,35,7899,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","ran_scl",0.43,"02  Urban","01  Public",4,0,12.63,"test-no-diff","01  Intervention","PREDMA","Named Program",12,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",1,0,0,0,1,0,0,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"2-10",0.68,"02 Behavior","06 - Lifetime (""ever"")",72,"02  Follow-up",68,71,67,70,76,72,0.0438786996003288,-0.411449021314208,"dnd_mn","ha-una-rct","above-05-controls","no-confound","relib-met","no","MSWR"
"350",327085,102,7899,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","ran_scl",0.43,"02  Urban","01  Public",4,0,12.63,"test-no-diff","01  Intervention","PREDMA","Named Program",12,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",1,0,0,0,1,0,0,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","02 Victimization","01  Self-report",NA,"2-10",0.82,"02 Behavior","06 - Lifetime (""ever"")",0,"01  Posttest",68,72,69,72,76,72,0.0341027434228411,-0.504531001376098,"dnd_mn","ha-una-rct","above-05-controls","no-confound","relib-met","no","MSWR"
"351",327086,168,7899,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","ran_scl",0.43,"02  Urban","01  Public",4,0,12.63,"test-no-diff","01  Intervention","PREDMA","Named Program",12,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",1,0,0,0,1,0,0,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","02 Victimization","01  Self-report",NA,"2-10",0.82,"02 Behavior","06 - Lifetime (""ever"")",72,"02  Follow-up",68,72,69,72,76,72,0.0380858524001321,-0.217148781761133,"dnd_mn","ha-una-rct","above-05-controls","no-confound","relib-met","no","MSWR"
"352",327087,430,7899,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","ran_scl",0.43,"02  Urban","01  Public",4,0,12.63,"test-no-diff","01  Intervention","PREDMA","Named Program",12,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",1,0,0,0,1,0,0,"01  Business as usual or no intervention","02 No","02 No","H00  Internalizing","H05  Other positive internalizing ","05 Not applicable (i.e., grades, employment, substance use)","01  Self-report",NA,"2-10",0.81,"-99 Not applicable","06 - Lifetime (""ever"")",0,"01  Posttest",64,67,64,67,76,72,0.0215540354719997,0.111476308405924,"dnd_mn","ha-una-rct","above-05-controls","no-confound","relib-met","no","MSWR"
"353",327088,431,7899,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","ran_scl",0.43,"02  Urban","01  Public",4,0,12.63,"test-no-diff","01  Intervention","PREDMA","Named Program",12,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",1,0,0,0,1,0,0,"01  Business as usual or no intervention","02 No","02 No","H00  Internalizing","H05  Other positive internalizing ","05 Not applicable (i.e., grades, employment, substance use)","01  Self-report",NA,"2-10",0.81,"-99 Not applicable","06 - Lifetime (""ever"")",72,"02  Follow-up",64,67,64,67,76,72,0.0878892331761165,-0.155012284640496,"dnd_mn","ha-una-rct","above-05-controls","no-confound","relib-met","no","MSWR"
"354",327089,189,8446,"02  Intervention versus Comparison","Do not include - bystander only","non-local","receive-aq","01 Yes","No","Oth_Eur","Non-US","Yes","ran_ind",0.5388,"03  Suburban","01  Public",3,0,14.77,"did-not-test","01  Intervention","Empathy Activation Condition","Generic Program",1,"no-meas","01  Universal","target-cyber","computer","Oth-combo",0,0,0,0,1,0,1,"01  Business as usual or no intervention","01 Yes","02 No","A00  Cyberbullying","A02  Cyberbullying bystanding","03 Witnessing","01  Self-report",NA,"1-item",0.71,"01 Attitude","-99 Not reported",0,"01  Posttest",1633,2570.2,63,97,97,63,0.0169,-1.11065543257473,"aor",NA,NA,NA,NA,NA,NA
"355",327091,186,8446,"02  Intervention versus Comparison","Do not include - bystander only","non-local","receive-aq","01 Yes","No","Oth_Eur","Non-US","Yes","ran_ind",0.5388,"03  Suburban","01  Public",3,0,14.77,"did-not-test","01  Intervention","Norm Activation Condition","Generic Program",1,"no-meas","01  Universal","target-cyber","computer","Oth-combo",0,0,0,0,1,0,1,"01  Business as usual or no intervention","01 Yes","02 No","A00  Cyberbullying","A02  Cyberbullying bystanding","03 Witnessing","01  Self-report",NA,"1-item",0.666,"01 Attitude","-99 Not reported",0,"01  Posttest",1529,2811.2,59,97,97,59,0.192721,0.012001592300715,"aor",NA,NA,NA,NA,NA,NA
"356",327093,131,8270,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","Yes","US","US","No","non_scl",0.5,"03  Suburban","01  Public",1,0.541,9,"test-no-diff","01  Intervention","Morning Meetings","Generic Program",10,"meas-high","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,1,0,1,0,0,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","02 Victimization","01  Self-report",NA,"1-item",0.74,"02 Behavior","06 - Lifetime (""ever"")",1,"01  Posttest",62,36,52,34,34,53,0.108940018472543,0.281552419207028,"dnd_or2g","qed","above-05-controls","confound","relib-not-met","no","DNMS"
"357",327094,79,8270,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","Yes","US","US","No","non_scl",0.5,"03  Suburban","01  Public",1,0.541,9,"test-no-diff","01  Intervention","Morning Meetings","Generic Program",10,"meas-high","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,1,0,1,0,0,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"1-item",0.734,"02 Behavior","06 - Lifetime (""ever"")",1,"01  Posttest",62,35,51,33,34,52,0.20036397915062,0.264019473073015,"dnd_or2g","qed","above-05-controls","confound","relib-not-met","no","DNMS"
"358",327095,436,8270,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","Yes","US","US","No","non_scl",0.5,"03  Suburban","01  Public",1,0.541,9,"test-no-diff","01  Intervention","Morning Meetings","Generic Program",10,"meas-high","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,1,0,1,0,0,"01  Business as usual or no intervention","02 No","02 No","H00  Internalizing","H05  Other positive internalizing ","05 Not applicable (i.e., grades, employment, substance use)","01  Self-report",NA,"10-plus",0.52,"02 Behavior","06 - Lifetime (""ever"")",1,"01  Posttest",50,31,50,31,32,52,0.0495737611745796,-0.10764946219981,"dnd_mn","qed","above-05-controls","confound","relib-not-met","no","DNMS"
"359",327096,56,9143,"02  Intervention versus Comparison","Include in meta","local","receive-aq","02 No","No","Oth_Eur","Non-US","Yes","ran_ind",0.48,"02  Urban","03  Mixture",2,0.41,13.5,"test-no-diff","01  Intervention","Social Norms for Cyberbullying","Generic Program",0.14,"no-meas","01  Universal","target-cyber","PI","PI-dev-imp",0,0,0,0,1,0,1,"02  Straw man intervention","01 Yes","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"2-10",0.88,"01 Attitude","04 - 6 months",0,"01  Posttest",188,186,179,177,254,256,0.0156492838370307,0.012251213123458,"dnd_mn","ha-una-rct","below-05","no-confound","relib-met","no","MSWR"
"360",327098,345,7912,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","Yes","US","US","No","non_cls",0.52,"03  Suburban","01  Public",5,0,10,"did-not-test","01  Intervention","Bullying Primer Lesson","Generic Program",0.14,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",1,1,0,1,1,0,1,"02  Straw man intervention","02 No","02 No","B00  Aggression/Bullying","B03  Bullying","02 Victimization","01  Self-report",NA,"1-item",0.708,"02 Behavior","02 - 30 days or 1 month",0,"01  Posttest",1649.4,2570.2,84,87,87,84,0.0238043682610784,-0.372331695000052,"mn_nopre","qed","does-not-control","no-confound","relib-not-met","no","DNMS"
"361",327099,340,7912,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","Yes","US","US","No","non_cls",0.52,"03  Suburban","01  Public",5,0,10,"did-not-test","01  Intervention","Bullying Primer Lesson","Generic Program",0.14,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",1,1,0,1,1,0,1,"02  Straw man intervention","02 No","02 No","B00  Aggression/Bullying","B03  Bullying","02 Victimization","01  Self-report",NA,"1-item",0.734,"02 Behavior","02 - 30 days or 1 month",0,"01  Posttest",1178.8,2929.6,84,87,87,84,0.0238942366819248,-0.411540874070957,"mn_nopre","qed","does-not-control","no-confound","relib-not-met","no","DNMS"
"362",327100,380,7912,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","Yes","US","US","No","non_cls",0.52,"03  Suburban","01  Public",5,0,10,"did-not-test","01  Intervention","Bullying Primer Lesson","Generic Program",0.14,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",1,1,0,1,1,0,1,"02  Straw man intervention","02 No","02 No","C00  Relational Aggression","C01  Relational aggression","02 Victimization","01  Self-report",NA,"1-item",0.76,"02 Behavior","02 - 30 days or 1 month",0,"01  Posttest",1521.2,2218.4,84,87,87,84,0.0234571455888232,-0.140999068047735,"mn_nopre","qed","does-not-control","no-confound","relib-not-met","no","DNMS"
"363",327101,162,7912,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","Yes","US","US","No","non_cls",0.52,"03  Suburban","01  Public",5,0,10,"did-not-test","01  Intervention","Bullying Primer Lesson","Generic Program",0.14,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",1,1,0,1,1,0,1,"02  Straw man intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","02 Victimization","01  Self-report",NA,"1-item",0.662,"02 Behavior","02 - 30 days or 1 month",0,"01  Posttest",1464.6,2218.4,84,87,87,84,0.0234817987080075,-0.168262009828036,"mn_nopre","qed","does-not-control","no-confound","relib-not-met","no","DNMS"
"364",327102,354,7912,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","Yes","US","US","No","non_cls",0.52,"03  Suburban","01  Public",5,0,10,"did-not-test","01  Intervention","Bullying Primer Lesson","Generic Program",0.14,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",1,1,0,1,1,0,1,"02  Straw man intervention","02 No","02 No","B00  Aggression/Bullying","B03  Bullying","03 Witnessing","01  Self-report",NA,"10-plus",0.05,"01 Attitude","-98 GPA or other measure on the day of ",0,"01  Posttest",1168.6,2518.6,84,87,87,84,0.0412104573987667,-0.373499073851376,"or2g_nopre","qed","does-not-control","no-confound","relib-not-met","no","DNMS"
"365",327103,393,7912,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","Yes","US","US","No","non_cls",0.52,"03  Suburban","01  Public",5,0,10,"did-not-test","01  Intervention","Bullying Primer Lesson","Generic Program",0.14,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",1,1,0,1,1,0,1,"02  Straw man intervention","02 No","02 No","C00  Relational Aggression","C01  Relational aggression","02 Victimization","01  Self-report",NA,"1-item",0.696,"02 Behavior","02 - 30 days or 1 month",0,"01  Posttest",1298.8,2514.8,84,87,87,84,0.0235511863219774,-0.228128621459666,"mn_nopre","qed","does-not-control","no-confound","relib-not-met","no","DNMS"
"366",327105,142,8561,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","US","US","Yes","ran_scl",0.51,"04  Mixture","02  Private",2,0.235,11.5,"test-no-diff","01  Intervention","Restorative Practices","Named Program",104,"meas-low","01  Universal","no-cyber-target","teacher-or-staff","Oth-combo",0,1,1,0,1,1,0,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","02 Victimization","01  Self-report",NA,"1-item",0.66,"02 Behavior","02 - 30 days or 1 month",104,"01  Posttest",1596.4,2222.2,977,1794,1794,977,0.031684,-0.0706265553066373,"aor","ha-una-rct","above-05-controls","no-confound","relib-met","yes","DNMS"
"367",327106,331,8561,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","US","US","Yes","ran_scl",0.51,"04  Mixture","02  Private",2,0.235,11.5,"test-no-diff","01  Intervention","Restorative Practices","Named Program",104,"meas-low","01  Universal","no-cyber-target","teacher-or-staff","Oth-combo",0,1,1,0,1,1,0,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B03  Bullying","02 Victimization","01  Self-report",NA,"1-item",0.774,"02 Behavior","02 - 30 days or 1 month",104,"01  Posttest",1159.2,2574,977,1794,1794,977,0.095481,0.100311780895499,"aor","ha-una-rct","above-05-controls","no-confound","relib-met","yes","DNMS"
"368",327107,301,8561,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","US","US","Yes","ran_scl",0.51,"04  Mixture","02  Private",2,0.235,11.5,"test-no-diff","01  Intervention","Restorative Practices","Named Program",104,"meas-low","01  Universal","no-cyber-target","teacher-or-staff","Oth-combo",0,1,1,0,1,1,0,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B03  Bullying","02 Victimization","01  Self-report",NA,"1-item",0.664,"02 Behavior","02 - 30 days or 1 month",104,"01  Posttest",1569,2222.2,977,1794,1794,977,0.037636,0.0353144897721066,"aor","ha-una-rct","above-05-controls","no-confound","relib-met","yes","DNMS"
"369",327108,87,7636,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","No","Other","Non-US","Yes","non_ind",0.455,"04  Mixture","02  Private",5,1,16.5,"did-not-test","01  Intervention","Programa de Ciberconvivencia","Generic Program",8,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",0,0,0,0,0,0,1,"01  Business as usual or no intervention","01 Yes","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"10-plus",0.946,"02 Behavior","03 - 60 days or 2 months",0,"01  Posttest",1707.8,2922,44,44,44,44,0.0645959224598931,0.103,"dnd_adjsmd","qed","above-05-controls","no-confound","relib-met","yes","DNMS"
"370",327109,150,7636,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","No","Other","Non-US","Yes","non_ind",0.455,"04  Mixture","01  Public",5,1,16.5,"did-not-test","01  Intervention","Programa de Ciberconvivencia","Generic Program",8,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",0,0,0,0,0,0,1,"01  Business as usual or no intervention","01 Yes","02 No","A00  Cyberbullying","A01  Cyberbullying","02 Victimization","01  Self-report",NA,"10-plus",0.801,"02 Behavior","03 - 60 days or 2 months",0,"01  Posttest",1642.4,2818.8,44,44,44,44,0.0629886363636364,-0.674,"dnd_adjsmd","qed","above-05-controls","no-confound","relib-met","yes","DNMS"
"371",327110,82,7636,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","No","Other","Non-US","Yes","non_ind",0.455,"04  Mixture","01  Public",5,1,16.5,"did-not-test","01  Intervention","Programa de Ciberconvivencia","Generic Program",8,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",0,0,0,0,0,0,1,"01  Business as usual or no intervention","01 Yes","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"2-10",0.895,"01 Attitude","03 - 60 days or 2 months",0,"01  Posttest",1464.2,2574,44,44,44,44,0.0612947860962567,-0.478,"dnd_adjsmd","qed","above-05-controls","no-confound","relib-met","yes","DNMS"
